Fuel Type Code,Station Name,Street Address,City,State,ZIP,Station Phone,Groups With Access Code,Access Days Time,EV Network,Latitude,Longitude,Status Code
ELEC,Best Western Hawthorne Terrace,3434 N Broadway Ave,Chicago,IL,60657,833-692-6787,Public - Credit card at all times,Contact station for hours of availability.,AMPUP,41.944195,-87.645488,E
ELEC,NOW Foods,1620 Central Ave,Roselle,IL,60172,833-692-6787,Public - Credit card at all times,Contact station for hours of availability.,AMPUP,41.983673,-88.12415,E
ELEC,Rockford Plaza,4949 Harrison Ave,Rockford,IL,61109,,Private - Credit card at all times,Contact station for hours of availability,AMPUP,42.238052,-89.019656,E
ELEC,Vanguard Warrenville Apartments,28262 Diehl Rd,Warrenville,IL,60555,833-692-6787,Public - Credit card at all times,Contact station for hours of availability.,AMPUP,41.803567,-88.174053,E
ELEC,Union West,939 W Washington Blvd,Chicago,IL,60607,833-692-6787,Public - Credit card at all times,Contact station for hours of availability.,AMPUP,41.882764,-87.651188,E
ELEC,9399 Garage,9399 W Higgins Rd,Rosemont,IL,60018,,Private,Contact station for hours of availability.,AMPUP,41.990488,-87.859251,E
ELEC,6133 Garage,6133 N River Rd,Des Plaines,IL,60018,,Private,Contact station for hours of availability.,AMPUP,41.987915,-87.859009,E
ELEC,"Hampton, Lenzini & Renwick, Inc.",380 Shepard Dr,Elgin,IL,60123,,Private,Contact station for hours of availability.,AMPUP,42.023546,-88.31603,E
ELEC,City of Joliet - Gateway Center,E Marion St,Joliet,IL,60433,,Private,,AMPUP,41.52233262055942,-88.07901530555726,E
ELEC,Arnie Bauer Buick GMC Cadillac,5525 MILLER CIRCLE DRIVE,MATTESON,IL,60443,866-816-7584,Public,Mon 7:00am - 7:30pm; Tue 7:00am - 7:30pm; Wed 7:00am - 7:30pm; Thu 7:00am - 7:30pm; Fri 7:00am - 7:30pm; Sat 8:00am - 4:00pm,EV Connect,41.505411,-87.749556,E
ELEC,Barker Motor Co,2030 IRELAND GROVE RD,BLOOMINGTON,IL,61704,866-816-7584,Public,24 hours daily,EV Connect,40.459764,-88.965009,E
ELEC,Calumet,328 E 43rd st,Chicago,IL,60653,866-816-7584,Public,24 hours daily,EV Connect,41.816823,-87.618607,E
ELEC,SBLHC MOB SBLHC #1,1000 Health Center dr,Mattoon,IL,61938,888-758-4389,Public,24 hours daily,ChargePoint Network,39.487864,-88.274866,E
ELEC,SBLHC MOB SBLHC #2,1000 Health Center dr,Mattoon,IL,61938,888-758-4389,Public,24 hours daily,ChargePoint Network,39.48787,-88.27493,E
ELEC,The Arboretum of South Barrington - Tesla Supercharger,100 West Higgins Road,South Barrington,IL,60010,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,42.0751659,-88.186507,E
ELEC,ILLINI CHARGING B4-NCPD,405 N Goodwin Ave,Urbana,IL,61801,888-758-4389,Public,24 hours daily,ChargePoint Network,40.115704,-88.224483,E
ELEC,ILLINI CHARGING D22-ALUMNI CTR,601 S Lincoln Ave,Urbana,IL,61801,888-758-4389,Public,24 hours daily,ChargePoint Network,40.107668,-88.219884,E
ELEC,"ILLINI CHARGING E14-SFC, MS",Kirby Ave (77-91 Co Rd 1500 N),Champaign,IL,61820,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,40.097779,-88.240073,T
ELEC,EW ENTERPRISEWORKS,60 Hazelwood Dr,Champaign,IL,61820,888-758-4389,Public,24 hours daily,ChargePoint Network,40.091126,-88.240192,E
ELEC,640 N LASALLE STATION #1,640 N La Salle St,Chicago,IL,60654,888-758-4389,Public,24 hours daily,ChargePoint Network,41.893633,-87.6329,E
ELEC,VALLEY HYUNDAI EXPRESS RIGHT,4333 Ogden Ave,Aurora,IL,60504,888-758-4389,Public,24 hours daily,ChargePoint Network,41.75119,-88.210259,E
ELEC,BMW MOTOR WERKS MW OUTSIDE,10 IL-68,Inverness,IL,60010,888-758-4389,Public,24 hours daily,ChargePoint Network,42.129232,-88.133575,E
ELEC,BMW MOTOR WERKS BWEV4,1475 Barrington Rd,Barrington,IL,60010,888-758-4389,Public,24 hours daily,ChargePoint Network,42.129145,-88.135408,E
ELEC,VALLEY HYUNDAI EXPRESS LEFT,4333 Ogden Ave,Aurora,IL,60504,888-758-4389,Public,24 hours daily,ChargePoint Network,41.751198,-88.210324,E
ELEC,DOCTOR'S GARAGE PALOS 1,12255 S 80th Ave,Palos Heights,IL,60463,888-758-4389,Public,24 hours daily,ChargePoint Network,41.670058,-87.813948,E
ELEC,THE COOPER GATEWAY,720 S Wells St,Chicago,IL,60607,888-758-4389,Public,24 hours daily,ChargePoint Network,41.87256,-87.633911,E
ELEC,EV PHILLIPS STATION 1,1400 Locke Dr,Bourbonnais,IL,60914,888-758-4389,Public,24 hours daily,ChargePoint Network,41.166409,-87.84876,E
ELEC,Vernon Area Public Library,300 Olde Half Day Rd,Lincolnshire,IL,60069,619-631-8536,Public - Credit card at all times,"9am-9pm M-Th, 9am-5pm F-Sat, 10am-5pm Sun",EVMATCH,42.1987907,-87.9366972,E
ELEC,TPM AVRA STATION 1,1125 W Van Buren Ave,Chicago,IL,60607,888-758-4389,Public,24 hours daily,ChargePoint Network,41.87582,-87.64171,E
ELEC,VILLOFRICHMOND BROADWAY EV1,5613 Broadway Rd,Richmond,IL,60071,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,42.475694,-88.3069,T
ELEC,THE COOPER STATION 2,720 S Wells St,Chicago,IL,60607,888-758-4389,Public,24 hours daily,ChargePoint Network,41.872568,-87.633825,E
ELEC,The Lighthouse Church of All Nations,4501 W. 127th St.,Alsip,IL,60803,800-663-5633,TEMPORARILY UNAVAILABLE (Public),24 hours daily,Blink Network,41.6581629,-87.7309289,T
ELEC,PARKING B LOT B FLOOR9 #1,240 E Ontario St,Chicago,IL,60611,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.89356,-87.620879,T
ELEC,PARKING B LOT B FLOOR8 #1,259 E Erie St,Chicago,IL,60611,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.893691,-87.620953,T
ELEC,PARKING B LOT B FLOOR8 #3,259 E Erie St,Chicago,IL,60611,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.89369,-87.620964,T
ELEC,PARKING B LOT B FLOOR9 #3,240 E Ontario St,Chicago,IL,60611,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.89356,-87.620889,T
ELEC,PARKING B LOT B FLOOR8 #2,259 E Erie St,Chicago,IL,60611,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.893693,-87.620932,T
ELEC,PARKING B LOT B FLOOR9 #2,240 E Ontario St,Chicago,IL,60611,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.893564,-87.620899,T
ELEC,LM CONSULTANTS EVSE 02,31 S Slusser St,Grayslake,IL,60030,888-758-4389,Public,24 hours daily,ChargePoint Network,42.343546,-88.041468,E
ELEC,Chicago Premium Outlets,1650 Premium Outlet Blvd,Aurora,IL,60502,877-455-3833,Public,24 hours daily,eVgo Network,41.8014,-88.2764,E
ELEC,City of Pontiac,115 West Howard Street,Pontiac,IL,61764,800-663-5633,Public,24 hours daily,Blink Network,40.8818309,-88.6294875,E
ELEC,1781 Bradford Ln  (US-YH7-URX-1),1781 Bradford Ln,Normal,IL,61761,866-576-1495,Public,24 hours daily,RIVIAN_WAYPOINTS,40.5356356,-88.9943895,E
ELEC,1781 Bradford Ln  (US-YH7-URX-2),1781 Bradford Ln,Normal,IL,61761,866-576-1495,Public,24 hours daily,RIVIAN_WAYPOINTS,40.5356356,-88.9943895,E
ELEC,1781 Bradford Ln  (US-YH7-URX-3),1781 Bradford Ln,Normal,IL,61761,866-576-1495,Public,24 hours daily,RIVIAN_WAYPOINTS,40.53572,-88.9943973,E
ELEC,1781 Bradford Ln  (US-YH7-URX-4),1781 Bradford Ln,Normal,IL,61761,866-576-1495,Public,24 hours daily,RIVIAN_WAYPOINTS,40.53572,-88.9943973,E
ELEC,1781 Bradford Ln  (US-YH7-URX-5),1781 Bradford Ln,Normal,IL,61761,866-576-1495,Public,24 hours daily,RIVIAN_WAYPOINTS,40.535829,-88.9943621,E
ELEC,1809 West Diehl Road (US-DDY-ZSB-1),1809 West Diehl Road,Naperville,IL,60563,866-576-1495,Public,24 hours daily,RIVIAN_WAYPOINTS,41.8002467,-88.2100452,E
ELEC,1809 West Diehl Road (US-DDY-ZSB-2),1809 West Diehl Road,Naperville,IL,60563,866-576-1495,Public,24 hours daily,RIVIAN_WAYPOINTS,41.8002467,-88.210045,E
ELEC,RBHS RBHS EV1,3411 Hollywood Ave,Brookfield,IL,60513,888-758-4389,Public,24 hours daily,ChargePoint Network,41.829634,-87.833424,E
ELEC,WHEELING VILLAGE HALL 1,2 Community Blvd,Wheeling,IL,60090,888-758-4389,Public,24 hours daily,ChargePoint Network,42.138537,-87.923289,E
ELEC,HOP CHARGERS HOP1-NORTH LOT,343 N Perryville Rd,Rockford,IL,61107,888-758-4389,Public,24 hours daily,ChargePoint Network,42.272071,-88.979432,E
ELEC,The Admiral at the Lake,929 W Foster Ave,Chicago,IL,60640,800-663-5633,Public,24 hours daily,Blink Network,41.9760744,-87.6532576,E
ELEC,DEKALB SW 1,1510 E Gurler Rd,DeKalb,IL,60115,888-758-4389,Public,24 hours daily,ChargePoint Network,41.890888,-88.733605,E
ELEC,DEKALB SW 2,1510 E Gurler Rd,DeKalb,IL,60115,888-758-4389,Public,24 hours daily,ChargePoint Network,41.890886,-88.73357,E
ELEC,Meijer - Tesla Supercharger,815  S Randall Rd,Elgin,IL,60123,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,42.0125045,-88.3356508,E
ELEC,Target - Tesla Supercharger,4433  South Pulaski Road,Chicago,IL,60632,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,41.813258,-87.72186,E
ELEC,John A. Logan College,700 Logan College Drive,Carterville,IL,62918,888-356-8911,Public,24 hours daily,FLO,37.747426,-89.090997,E
ELEC,TGM Danada Apartments - East,2 Sterling Circle,Wheaton,IL,60189,888-998-2546,Public,24 hours daily,Blink Network,41.834583,-88.096228,E
ELEC,Crowwood Pointe Apts,4001 Montrose Dr,Champaign,IL,61822,888-998-2546,Public,24 hours daily,Blink Network,40.10792,-88.31067,E
ELEC,City of Rockford IL,501 S. Main St,Rockford,IL,61101,888-998-2546,Public,24 hours daily,Blink Network,42.267515,-89.097396,E
ELEC,Pine Meadows,950 Technology Way,Libertyville,IL,60048,800-663-5633,Public,Mon 6:00am - 7:00pm; Tue 6:00am - 7:00pm; Wed 6:00am - 7:00pm; Thu 6:00am - 7:00pm; Fri 6:00am - 7:00pm; Sat 6:00am - 11:00am; Sun 6:00am - 11:00am,Blink Network,42.2947756,-87.994057,E
ELEC,CNB JAX EV CNB - JAX,1211 W Morton Ave,Jacksonville,IL,62650,888-758-4389,Public,24 hours daily,ChargePoint Network,39.722605,-90.250192,E
ELEC,DEKALB NORTH 1,Gurler Rd at Crego Rd (Facebook | META) - EB,DeKalb,IL,60115,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.892831,-88.733452,T
ELEC,Oakwood Plaza,1837 Homer M Adams Pkwy,Alton,IL,62002,877-455-3833,Public,24 hours daily,eVgo Network,38.916939,-90.1615,E
ELEC,Whole Foods Chicago & State,3 W Chicago Ave,Chicago,IL,60654,877-455-3833,Public,24 hours daily,eVgo Network,41.896272,-87.628367,E
ELEC,Chabad of Northbrook,2095 Landwehr Rd,Northbrook,IL,60062,,Private,9am-5pm daily,Non-Networked,42.11455,-87.85762,E
ELEC,1001 Main Street (US-22E-UX3-1),1001 Main Street,Lemont,IL,60439,866-576-1495,Public,24 hours daily,RIVIAN_WAYPOINTS,41.67949,-87.98665,E
ELEC,1001 Main Street (US-22E-UX3-2),1001 Main Street,Lemont,IL,60439,866-576-1495,Public,24 hours daily,RIVIAN_WAYPOINTS,41.67949,-87.98666,E
ELEC,1001 Main Street (US-22E-UX3-3),1001 Main Street,Lemont,IL,60439,866-576-1495,Public,24 hours daily,RIVIAN_WAYPOINTS,41.67949,-87.98667,E
ELEC,1001 Main Street (US-22E-UX3-4),1001 Main Street,Lemont,IL,60439,866-576-1495,Public,24 hours daily,RIVIAN_WAYPOINTS,41.67949,-87.98668,E
ELEC,Casino Queen STL,200 Front St,East Saint Louis,IL,62201,877-455-3833,Public,24 hours daily,eVgo Network,38.626931,-90.175081,E
ELEC,Nameoki Commons,3401 Nameoki Rd,Granite City,IL,62040,877-455-3833,Public,24 hours daily,eVgo Network,38.72675,-90.12454,E
ELEC,VILLAGE STATION VILLAGE HALL 1,5201 Oakton St,Skokie,IL,60077,888-758-4389,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,ChargePoint Network,42.025584,-87.756605,E
ELEC,SCHERERMAZDA FRONT LOT,2300 W Pioneer Pkwy,Peoria,IL,61615,888-758-4389,Public,24 hours daily,ChargePoint Network,40.783041,-89.628244,E
ELEC,ICC COUGARPLEX,1 College Dr,East Peoria,IL,61611,888-758-4389,Public,24 hours daily,ChargePoint Network,40.705478,-89.519401,E
ELEC,OAK PARK 1 AVENUE GARAGE 2,720 North Blvd,Oak Park,IL,60301,888-758-4389,Public,24 hours daily,ChargePoint Network,41.887771,-87.793692,E
ELEC,OAK PARK 1 AVENUE GARAGE 5,720 North Blvd,Oak Park,IL,60301,888-758-4389,Public,24 hours daily,ChargePoint Network,41.887781,-87.793746,E
ELEC,OAK PARK 1 1 WEST CHARGER,1001 North Blvd,Oak Park,IL,60301,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.887233,-87.800735,T
ELEC,OAK PARK 1 1 EAST CHARGER,1001 North Blvd,Oak Park,IL,60301,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.88727,-87.800797,T
ELEC,KC EV 1 LVL 3 HYUN NE,2011 Charleston Ave,Mattoon,IL,61938,888-758-4389,Public,24 hours daily,ChargePoint Network,39.48189,-88.378164,E
ELEC,HCC CHARGING ST WDC STATION 1,Vermillion Way,Normal,IL,61761,888-758-4389,Public,24 hours daily,ChargePoint Network,40.535509,-89.013832,E
ELEC,KC EV 1 LVL 3 HYUN NW,2011 Charleston Ave,Mattoon,IL,61938,888-758-4389,Public,24 hours daily,ChargePoint Network,39.481885,-88.37818,E
ELEC,Orland Park Crossing - Tesla Supercharger,14225 95th Ave,Orland Park,IL,60462,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,41.632335,-87.851982,E
ELEC,Pennington Ford Centralia,848 E Noleman Street,Centralia,IL,62801,888-998-2546,TEMPORARILY UNAVAILABLE (Public),24 hours daily,Blink Network,38.527569,-89.123594,T
ELEC,Jerseyville Motor Company,1205 S State St,Jerseyville,IL,62052,888-998-2546,Public,24 hours daily,Blink Network,39.106184,-90.315512,E
ELEC,Harvard Ford,5250 South Route 14,Harvard,IL,60033,888-998-2546,Public,24 hours daily,Blink Network,42.402921,-88.612613,E
ELEC,WINNETKA SPRUCE & BIRCH,860 Spruce St,Winnetka,IL,60093,888-758-4389,Public,24 hours daily,ChargePoint Network,42.106879,-87.736675,E
ELEC,Diepholz Cadillac,631 W LINCOLN AVE,CHARLESTON,IL,61920,866-816-7584,Public,24 hours daily,EV Connect,39.485017,-88.1898,E
ELEC,Bill's Pizza & Pub - Tesla Destination,624  S. Lake Street,Mundelein,IL,60060,877-798-3752,Public,,Tesla Destination,42.25442,-88.00158,E
ELEC,Bill's Pub North - Tesla Destination,18945  W. Washington Street,Third Lake,IL,60030,877-798-3752,Public,,Tesla Destination,42.36002,-88.00397,E
ELEC,Quincy Area Convention & Visitors Bureau - Tesla Destination,532  GARDNER EXPY,QUINCY,IL,62301,877-798-3752,Public,,Tesla Destination,39.926285,-91.412379,E
ELEC,Jerseyville City Center Park - Tesla Destination,101  S. Jefferson St.,Jerseyville,IL,62052,877-798-3752,Public,,Tesla Destination,39.119229,-90.325857,E
ELEC,Taco Burrito King - Tesla Destination,23836 W Eames Street,Channahon,IL,60410,877-798-3752,Public,,Tesla Destination,41.458025,-88.192576,E
ELEC,Anvil Brand Shoe Company - Tesla Destination,500 S. Spencer Street,Lexington,IL,61753,877-798-3752,Public,,Tesla Destination,40.63572,-88.79603,E
ELEC,Mac Management Co,640 N La Salle St,Chicago,IL,60654,,Private,Contact station for hours of availability,AMPUP,41.8936332,-87.6329,E
ELEC,NOW Foods,395 Glen Ellyn Rd,Bloomingdale,IL,60108,,Private,Contact station for hours of availability,AMPUP,41.932154,-88.060451,E
ELEC,Siete 7,999 E Touhy Ave,Des Plaines,IL,60018,,Private,Contact station for hours of availability,AMPUP,42.0086871,-87.8992551,E
ELEC,CARLE FOUNDATIO CATR ASC 3,508 Lafayette St,Danville,IL,61832,888-758-4389,Public,24 hours daily,ChargePoint Network,40.128757,-87.63704,E
ELEC,CARLE FOUNDATIO CATR ASC 1,507 W Harrison St,Danville,IL,61832,888-758-4389,Public,24 hours daily,ChargePoint Network,40.12838,-87.63728,E
ELEC,CASTLE HYUNDAI 1 WEST,1866 Ogden Ave,Downers Grove,IL,60515,888-758-4389,Public,24 hours daily,ChargePoint Network,41.80825,-88.032678,E
ELEC,TARGET T3872 STATION 2,615 W Lake St,Elmhurst,IL,60126,888-758-4389,Public,24 hours daily,ChargePoint Network,41.921659,-87.959912,E
ELEC,TARGET T3872 STATION 1,615 W Lake St,Elmhurst,IL,60126,888-758-4389,Public,24 hours daily,ChargePoint Network,41.921731,-87.960137,E
ELEC,10 N MARTINGALE WPOC 10 GARAGE,10 N Martingale Rd,Schaumburg,IL,60173,888-758-4389,Public,24 hours daily,ChargePoint Network,42.025604,-88.033745,E
ELEC,Commerce Bank - Shiloh,4400 Green Mount Crossing Dr,Shiloh,IL,62269,877-455-3833,Public,24 hours daily,eVgo Network,38.572106,-89.928057,E
ELEC,IKEA USA SCHAUMBURG 1,1800 McConnor Pkwy,Schaumburg,IL,60173,888-758-4389,Public,24 hours daily,ChargePoint Network,42.056097,-88.036015,E
ELEC,IKEA USA BOLINGBROOK 2,750 E Boughton Rd,Bolingbrook,IL,60440,888-758-4389,Public,24 hours daily,ChargePoint Network,41.727563,-88.037149,E
ELEC,IKEA USA BOLINGBROOK 4,750 E Boughton Rd,Bolingbrook,IL,60440,888-758-4389,Public,24 hours daily,ChargePoint Network,41.727563,-88.037216,E
ELEC,IKEA USA BOLINGBROOK 3,750 E Boughton Rd,Bolingbrook,IL,60440,888-758-4389,Public,24 hours daily,ChargePoint Network,41.727574,-88.03718,E
ELEC,20 N MARTINGALE WPOC 20 GARAGE,20 N Martingale Rd,Schaumburg,IL,60173,888-758-4389,Public,24 hours daily,ChargePoint Network,42.027363,-88.033775,E
ELEC,JNS / WAL IRVING PK 2,2301 W Irving Park Rd,Chicago,IL,60618,888-998-2546,TEMPORARILY UNAVAILABLE (Public),24 hours daily,Blink Network,41.9537,-87.686411,T
ELEC,HUDDLE HOUSE HUDDLE HOUSE,3904 E Hospitality Ln,Decatur,IL,62521,888-758-4389,Public,24 hours daily,ChargePoint Network,39.905058,-88.89774,E
ELEC,175 W JACKSON 175 W JACKSON,175 Jackson Blvd,Chicago,IL,60604,888-758-4389,Public,Mon 5:00am - 5:00pm; Tue 5:00am - 5:00pm; Wed 5:00am - 5:00pm; Thu 5:00am - 5:00pm; Fri 5:00am - 5:00pm,ChargePoint Network,41.877872,-87.6332,E
ELEC,The Shops at North Bridge Grant St,520 N Michigan Ave,Chicago,IL,60611,888-264-2208,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,SHELL_RECHARGE,41.891844,-87.626446,E
ELEC,Water Tower Place DCFC,835 N Michigan Ave,Chicago,IL,60611,888-264-2208,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 8:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,SHELL_RECHARGE,41.898154,-87.622511,E
ELEC,North Riverside Plaza,7201 West 24th Street,North Riverside,IL,60546,888-264-2208,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,SHELL_RECHARGE,41.847576,-87.803929,E
ELEC,Amazon Fresh Naperville-Ogden DCFC,1351 E Ogden Ave,Naperville,IL,60563,888-264-2208,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,SHELL_RECHARGE,41.796514,-88.11997,E
ELEC,Woodgrove Festival Shopping Mall,1001 75th St,Woodridge,IL,60517,877-455-3833,Public,24 hours daily,eVgo Network,41.750353,-88.015727,E
ELEC,Trump International Hotel & Tower Chicago,401 N Wabash Avenue,Chicago,IL,60611,888-998-2546,Public,24 hours daily,Blink Network,41.888835,-87.626658,E
ELEC,100 West Main Street - Back of building,100 West Main Street,Pleasant Plains,IL,62677,888-356-8911,Public,24 hours daily,FLO,39.872505,-89.920942,E
ELEC,Chase Bank - 4223 N Harlem Ave,4223 N Harlem Ave,Norridge,IL,60706,877-455-3833,Public,24 hours daily,eVgo Network,41.95698,-87.80683,E
ELEC,WORLD HYUNDAI LEVEL 3-01,5337 Miller Cir Dr,Matteson,IL,60443,888-758-4389,Public,24 hours daily,ChargePoint Network,41.50119,-87.744326,E
ELEC,Owen Ford Marshall,1500 N Michigan Ave,Marshall,IL,62441,217-826-2346,Public,"8am-6pm M-F, 8am-3pm Sat",Non-Networked,39.40356671780366,-87.69416181468833,E
ELEC,Auffenberg Nissan,1130 Auffenberg Ave,Shiloh,IL,62269,618-624-2277,Public - Call ahead,"9am-8pm M-F, 8:30am-6pm Sat",Non-Networked,38.57308,-89.91725,E
ELEC,PPI SPRINGFIELD STATION 2,3130 Pleasant Run,Springfield,IL,62711,888-758-4389,Public,24 hours daily,ChargePoint Network,39.754802,-89.731393,E
ELEC,PPI SPRINGFIELD STATION 1,3130 Pleasant Run,Springfield,IL,62711,888-758-4389,Public,24 hours daily,ChargePoint Network,39.7548,-89.731407,E
ELEC,HH LIBERTYVILLE CPE250 A,901 S Milwaukee Ave,Libertyville,IL,60048,888-758-4389,Public,Mon 6:00am - 12:00am; Tue 6:00am - 12:00am; Wed 6:00am - 12:00am; Thu 6:00am - 12:00am; Fri 6:00am - 12:00am; Sat 6:00am - 12:00am; Sun 6:00am - 12:00am,ChargePoint Network,42.271931,-87.952431,E
ELEC,HH LIBERTYVILLE CPE250 B,901 S Milwaukee Ave,Libertyville,IL,60048,888-758-4389,Public,Mon 6:00am - 12:00am; Tue 6:00am - 12:00am; Wed 6:00am - 12:00am; Thu 6:00am - 12:00am; Fri 6:00am - 12:00am; Sat 6:00am - 12:00am; Sun 6:00am - 12:00am,ChargePoint Network,42.271992,-87.952248,E
ELEC,American Place Casino - Tesla Supercharger,4011  Fountain Square Place,Waukegan,IL,60085,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,42.3434794,-87.90009217,E
ELEC,Vail Avenue Garage,22 S. Vail Avenue,Arlington  Heights,IL,60005,800-663-5633,Public,24 hours daily,Blink Network,42.082129745425,-87.984428753967,E
ELEC,Gaertner Residences,1201 W Wrightwood Ave,Chicago,IL,60614,888-998-2546,Public,24 hours daily,Blink Network,41.928589,-87.658746,E
ELEC,COMFORT SUITES GRAYSLAKE,1775 E BELVEDERE ROAD,GRAYSLAKE,IL,60030,800-663-5633,Public,24 hours daily,Blink Network,42.3375793,-88.0053623,E
ELEC,Westmont Fire Lot,6015 S. Cass,Westmont,IL,60559,800-663-5633,TEMPORARILY UNAVAILABLE (Public),24 hours daily,Blink Network,41.7783714,-87.9742881,T
ELEC,Baker Hill,880 Roosevelt Rd,Glen Ellyn,IL,60137,877-455-3833,Public,24 hours daily,eVgo Network,41.859696,-88.050915,E
ELEC,VERIZON COMM / MEADOWS 1,1701 Golf Rd,Rolling Meadows,IL,60008,,Private,24 hours daily,ChargePoint Network,42.04983,-87.99935,E
ELEC,Whole Foods Lakeview,3201 N Ashland Ave,Chicago,IL,60657,877-455-3833,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,eVgo Network,41.939834,-87.66812,E
ELEC,MDWTPGLV1 TPG-01,5700 S Cicero Ave,Chicago,IL,60638,888-758-4389,Public,24 hours daily,ChargePoint Network,41.787397,-87.74009,E
