Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,CSG EV COMM CNTR L2(4),14800 34th Ave N,Parking Lot,Plymouth,MN,55447,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.021164,-93.46817,2024-12-10,222219,2024-12-10 01:39:52 UTC,,,,2022-06-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CSG EV COMM CNTR L2(5),14800 34th Ave N,Parking Lot,Plymouth,MN,55447,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.021089,-93.468053,2024-12-10,222220,2024-12-10 01:39:52 UTC,,,,2022-06-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"City of St. Cloud, MN",1807 Kilian Boulevard Southeast,,Saint Cloud,MN,56304,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,45.54394,-94.14268,2024-12-10,222843,2024-12-10 00:15:53 UTC,,,,2022-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Grand Casino Mille Lacs North Charging Station,777 Grand Ave,,Onamia,MN,56359,,320-532-7777,E,,Public - Call ahead,24 hours daily; register with security,,,,,,4,,,Non-Networked,,GPS,46.1812925,-93.7589947,2024-05-09,223535,2024-05-09 20:32:20 UTC,P,,,2021-07-27,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Grand Casino Mille Lacs West Charging Station,777 Grand Ave,,Onamia,MN,56359,,320-532-7777,E,,Public - Call ahead,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,12,,,,Non-Networked,,200-8,46.179981,-93.758562,2024-06-13,223536,2024-06-13 17:18:06 UTC,P,,,2021-07-27,,,,,NEMA1450,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Normandale Village Lunds and Byerlys,5101 98th Street West,,Bloomington,MN,55437,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,44.824252,-93.349925,2024-12-09,224566,2024-12-09 02:48:59 UTC,,,,2022-07-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Normandale Village Haskells,5101 98th Street West,,Bloomington,MN,55437,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,44.8243,-93.348953,2024-12-09,224567,2024-12-09 02:48:59 UTC,,,,2022-07-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Normandale Village Subway,5101 98th Street West,,Bloomington,MN,55437,,888-264-2208,T,2024-09-18,TEMPORARILY UNAVAILABLE (Public),Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,44.824259,-93.347502,2024-12-09,224568,2024-12-09 02:48:59 UTC,,,,2022-07-25,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Normandale Village Anytime Fitness,5101 98th Street West,,Bloomington,MN,55437,,888-264-2208,T,2024-09-18,TEMPORARILY UNAVAILABLE (Public),Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,44.82478,-93.347497,2024-12-09,224569,2024-12-09 02:48:58 UTC,,,,2022-07-25,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,PCB PCB LKVL EAST,20802 Kensington Blvd,,Lakeville,MN,55044,,888-758-4389,E,,Public,Mon 6:00pm - 12:00am; Tue 6:00pm - 12:00am; Wed 6:00pm - 12:00am; Thu 6:00pm - 12:00am; Fri 6:00pm - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.647979,-93.284585,2024-12-10,224618,2024-12-10 01:41:50 UTC,,,,2022-07-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PCB PCB LKVL WEST,20802 Kensington Blvd,,Lakeville,MN,55044,,888-758-4389,E,,Public,Mon 6:00pm - 12:00am; Tue 6:00pm - 12:00am; Wed 6:00pm - 12:00am; Thu 6:00pm - 12:00am; Fri 6:00pm - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.647994,-93.285066,2024-12-10,224619,2024-12-10 01:41:51 UTC,,,,2022-07-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LUTHER MAZDA MAZDA GUEST,4435 68th Ave N,OUTSIDE MAZDA MAIN ENTERANCE,Brooklyn Center,MN,55429,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.077054,-93.337971,2024-12-10,224751,2024-12-10 01:42:01 UTC,,,,2022-08-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Valley Creek Office Park,8401 Golden Valley Road,,Golden Valley,MN,55427,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,44.9855745,-93.3867865,2024-12-10,225415,2024-12-10 00:07:04 UTC,,,,2022-05-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,IGH E250 N CUST,1290 50th St E,Near Main Entrance,Inver Grove Heights,MN,55077,,888-758-4389,E,,Public,Mon 7:00am - 8:00pm; Tue 7:00am - 8:00pm; Wed 7:00am - 8:00pm; Thu 7:00am - 8:00pm; Fri 7:00am - 6:00pm; Sat 8:30am - 6:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.87865,-93.07962,2024-12-10,225440,2024-12-10 01:42:32 UTC,,,,2022-08-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,McLeod Cooperative Power Assn.,3515 11th Street East,,Glencoe,MN,55336,,1-888-493-3638,E,,Public,,,,,,,2,,,ZEFNET,https://www.zefenergy.com,GPS,44.7718,-94.11589,2024-12-09,225708,2024-12-09 04:03:34 UTC,,,,2022-07-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CIVICEV COMMUNITY CTR2,14600 Minnetonka Blvd Community Center,Surface Lot at Turn Lane from Williston Road to parking lot,Minnetonka,MN,55345,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.939276,-93.467675,2024-12-10,225909,2024-12-10 01:42:41 UTC,,,,2022-08-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BELW GIANT BELW PLANT,118 E 6th St,Power Plant Street,Blue Earth,MN,56013,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.638543,-94.10155,2024-12-10,226101,2024-12-10 01:42:53 UTC,,,,2022-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Casey's Worthington #3 (Worthington, MN)",2021 Hwy 59 N,,Worthington,MN,56187,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,43.64008,-95.59459,2024-12-09,226187,2024-12-09 03:00:31 UTC,,,,2022-08-24,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PAPIK MOTORS PAPIK MOTORS,801 Commerce Rd,,Luverne,MN,56156,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.640677,-96.221058,2024-12-10,226707,2024-12-10 01:43:09 UTC,,,,2022-08-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CSG EV COMM CNTR L2(8),14800 34th Ave N,Parking Lot,Plymouth,MN,55447,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.022249,-93.467394,2024-12-10,226737,2024-12-10 01:39:49 UTC,,,,2022-08-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CIVICEV CENTRAL FIRE 1,14550 Minnetonka Blvd,Fire Station 1 - City Hall Parking Lot,Minnetonka,MN,55345,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.940822,-93.464653,2024-12-10,226831,2024-12-10 01:43:21 UTC,,,,2022-09-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CIVICEV CENTRALFIRE1 L2,14550 Minnetonka Blvd,Fire Station 1 - City Hall Parking Lot,Minnetonka,MN,55345,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.940809,-93.464546,2024-12-10,226832,2024-12-10 01:43:21 UTC,,,,2022-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Cobblestone Court Shopping Center,14150 Nicollet Ave,,Burnsville,MN,55337,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,44.747292,-93.278594,2024-12-09,227102,2024-12-09 02:49:57 UTC,,,,2022-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Superior Shores Resort,1521 Superior Shores Drive,,Two Harbors,MN,55616,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.035383393125,-91.644794914819,2024-12-10,227115,2024-12-10 00:08:21 UTC,,,,2022-06-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.30/kWh Energy Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Superior Shores Resort Burlington Bay Condos,1412 Burlington Bay Rd,,Two Harbors,MN,55616,,800-663-5633,T,2024-12-07,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.0298943,-91.6503332,2024-12-10,227116,2024-12-10 00:08:21 UTC,,,,2022-02-15,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,$0.30/kWh Energy Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,ST OLAF COLLEGE TOWNHOMES,1208 St Olaf Ave,St. Olaf Ave. Townhouses parking lot,Northfield,MN,55057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.460934,-93.17841,2024-12-10,227132,2024-12-10 01:43:24 UTC,,,,2022-09-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ST OLAF COLLEGE BUNTROCK,1630 Founders Dr,Buntrock Commons Parking Lot,Northfield,MN,55057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.463182,-93.183626,2024-12-10,227133,2024-12-10 01:43:24 UTC,,,,2022-09-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CENTRALGV EDINA WEST,7020 France Ave S,On south side of building,Edina,MN,55435,,888-758-4389,E,,Public,Mon 11:00am - 7:00pm; Tue 11:00am - 7:00pm; Wed 11:00am - 7:00pm; Thu 11:00am - 7:00pm; Fri 11:00am - 7:00pm; Sat 10:00am - 6:00pm; Sun 11:00am - 6:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.875181,-93.329626,2024-12-10,227310,2024-12-10 01:43:12 UTC,,,,2022-09-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CENTRALGV EDINA EAST,7020 France Ave S,On south side of Building,Edina,MN,55435,,888-758-4389,E,,Public,Mon 11:00am - 7:00pm; Tue 11:00am - 7:00pm; Wed 11:00am - 7:00pm; Thu 11:00am - 7:00pm; Fri 11:00am - 7:00pm; Sat 10:00am - 6:00pm; Sun 11:00am - 6:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.875182,-93.329557,2024-12-10,227311,2024-12-10 01:43:13 UTC,,,,2022-09-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CITY OF EDINA PUBLIC WORKS 1,7450 Metro Blvd,,Edina,MN,55439,,888-758-4389,E,,Public,Mon 12:00am - 11:45pm; Tue 12:00am - 11:45pm; Wed 12:00am - 11:45pm; Thu 12:00am - 11:45pm; Fri 12:00am - 11:45pm; Sat 12:00am - 11:45pm; Sun 12:00am - 11:45pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.86788,-93.3543,2024-12-10,227367,2024-12-10 01:43:37 UTC,,,,2022-09-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,RAMP CHARGER STATION 1,19 2nd St SE,,Rochester,MN,55904,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.022105,-92.462037,2024-12-10,227425,2024-12-10 00:52:06 UTC,,,,2022-09-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,RAMP CHARGER RAMP 6,59 1st St SE,,Rochester,MN,55904,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.02256,-92.462018,2024-12-10,227426,2024-12-10 00:59:05 UTC,,,,2022-09-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CENTRALGV CENTRAL S,4680 Olson Memorial Hwy,Near weekend outlet entrance,Golden Valley,MN,55422,,888-758-4389,E,,Public,Sat 7:30am - 5:45pm; Sun 7:30am - 5:45pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.98583,-93.33808,2024-12-10,227597,2024-12-10 01:41:43 UTC,,,,2022-09-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CENTRALGV CENTRAL N,4680 Olson Memorial Hwy,Near weekend outlet entrance,Golden Valley,MN,55422,,888-758-4389,E,,Public,Sat 7:30am - 5:45pm; Sun 7:30am - 5:45pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.985759,-93.338086,2024-12-10,227598,2024-12-10 01:41:43 UTC,,,,2022-09-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TARGET T0005 STATION 2,2555 W 79th St,Northwest corner of parking lot,Bloomington,MN,55431,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.859499,-93.311363,2024-12-10,227674,2024-12-10 01:43:56 UTC,,,,2022-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TARGET T0005 STATION 1,2555 W 79th St,Northwest corner of parking lot,Bloomington,MN,55431,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.859531,-93.311361,2024-12-10,227675,2024-12-10 01:43:57 UTC,,,,2022-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KW MAPLE GROVE KW697,10402 73rd Ave N,Located on the West side of the parking lot.,Maple Grove,MN,55369,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.085125,-93.412993,2024-12-10,227784,2024-12-10 01:43:47 UTC,,,,2022-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BUERKLE HYUNDAI BUERKLE HYUNDAI,3350 Hwy 61 N,"M-Th 7am-8pm, F & Sa 7am-6pm",Saint Paul,MN,55110,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.04157,-93.038227,2024-12-10,227787,2024-12-10 01:43:49 UTC,,,,2022-09-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CASE BUILDING CASE BUILDING 2,767 Eustis Street,Adjacent to covered parking area in the south parking lot near main enterance.,Saint Paul,MN,55114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.961689,-93.203364,2024-12-10,227918,2024-12-10 01:41:01 UTC,,,,2022-09-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Jensen Buick GMC,2525 S Broadway St,,New Ulm,MN,56073,,888-998-2546,E,,Public,24 hours daily,,,,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,44.28542142064243,-94.43532177460192,2024-12-10,228900,2024-12-10 00:07:47 UTC,,,,2022-09-22,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Mystic Lake Casino Hotel Parking Garage,2400 Mystic Lake Blvd NW,,Prior Lake,MN,55372,,,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-9,44.7301581414253,-93.4705851772156,2023-05-03,229379,2024-01-31 22:07:01 UTC,P,,,2022-12-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Mystic Center North Lot,2400 Mystic Lake Blvd NW,,Prior Lake,MN,55372,,800-262-7799,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,44.73374101,-93.47556219,2023-05-03,229380,2024-01-31 22:07:01 UTC,P,,,2018-08-16,,,,,J1772,US,,,,Public,,public,,,CONVENTION_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,EMC Headquarters - Plymouth,2890 Vicksburg Ln N,,Plymouth,MN,55447,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io/,200-8,45.01285,-93.481457,2022-10-11,229898,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,EPCO Factory,5401 Smetana Dr,,Hopkins,MN,55343,,,E,,Private,Contact station for hours of availability.,,,,,,1,,,AMPUP,https://ampup.io/,200-9,44.905609,-93.404976,2023-08-10,230690,2024-01-31 22:07:01 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Snell Indoor Auto Center,1900 Madison Ave,,Mankato,MN,56001,,866-816-7584,E,,Public,24 hours daily,,,,,,1,3,,EV Connect,http://evconnect.com/,GPS,44.168181,-93.947518,2024-12-09,230946,2024-12-09 03:13:11 UTC,,,,2022-09-30,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Pioneer Emobility,8900 109th Ave N #800,,Champlin,MN,55316,,866-816-7584,T,2024-05-23,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,45.154298,-93.39285,2024-12-09,231003,2024-12-09 03:14:04 UTC,,,,2022-09-30,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Harry Brown's Family Automotive,1747 Grant Street,,Faribault,MN,55021,,866-816-7584,E,,Public,24 hours daily,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,44.293745,-93.294741,2024-12-09,231013,2024-12-09 03:14:09 UTC,,,,2022-09-30,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Target - Tesla Supercharger,2555  West 79th Street,,Bloomington,MN,55431,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,44.861057,-93.312177,2024-07-01,231691,2024-08-14 18:58:22 UTC,P,,,2022-09-22,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,TARGET T2193 STATION 2,15301 Grove Cir N,,Maple Grove,MN,55369,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.134921,-93.474837,2024-12-10,231751,2024-12-10 01:44:30 UTC,,,,2022-10-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TARGET T2193 STATION 1,15301 Grove Cir N,Target parking lot next to Tesla Chargers,Maple Grove,MN,55369,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.134923,-93.474944,2024-12-10,231752,2024-12-10 01:44:30 UTC,,,,2022-10-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Cub Foods - Tesla Supercharger,216 7th Street West,,Monticello,MN,55362,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.300804,-93.799559,2024-07-01,233046,2024-08-14 18:58:22 UTC,P,,,2022-10-05,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Holiday Stationstores - Tesla Supercharger,38682 Main St,,North Branch,MN,55056,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.510927,-92.990614,2024-07-01,233049,2024-08-14 18:58:22 UTC,P,,,2022-10-06,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Target - Tesla Supercharger,15300  Grove Circle North,,Maple Grove,MN,55369,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,45.134938,-93.474586,2024-07-01,233385,2024-08-14 18:58:22 UTC,P,,,2022-10-07,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CIVICEV MNTKA DRIVE,14602 Minnetonka Dr,Three Rivers Trail - Williston Fitness,Minnetonka,MN,55345,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.937905,-93.465284,2024-12-10,234554,2024-12-10 01:44:55 UTC,,,,2022-10-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
